order_id,device_id,poll_events_3m_beforeOCT,poll_events_3m_afterOCT,poll_events_1h_beforeOCT,typesOf_status_codes_3m_beforeOCT,typesOf_status_codes_3m_afterOCT,typesOf_status_codes_1h_beforeOCT,typesOf_error_codes_3m_beforeOCT,typesOf_error_codes_3m_afterOCT,typesOf_error_codes_1h_beforeOCT,ok_responses_3m_beforeOCT,ok_responses_3m_afterOCT,ok_responses_1h_beforeOCT,order_creation_time,immed_preceding_polling_event_CT,immed_following_polling_event_CT,most_recent_conn_status,most_recent_conn_status_time
102595769,e7d50744-08f1-4718-bab2-c2a49221a8c9,40,28,696,1,2,2,0,1,1,40,24,684,2020-02-26T18:52:34.000+01:00,2020-02-26 11:00:13,2020-02-26 18:52:39,ONLINE,2020-02-26 10:48:40
102597410,e7d50744-08f1-4718-bab2-c2a49221a8c9,28,16,672,2,2,2,1,1,1,24,8,656,2020-02-26T18:57:36.000+01:00,2020-02-26 11:00:13,2020-02-26 18:57:38,ONLINE,2020-02-26 10:48:40
102598346,f4a61767-a1a3-4b81-9994-28fdaf379498,66,72,1398,1,1,1,0,0,0,66,72,1398,2020-02-26T19:00:06.000+01:00,2020-02-26 00:00:03,2020-02-26 19:00:08,ONLINE,2020-02-26 11:20:51
102599331,ea6991c2-0bb6-42f9-9ebf-81309e17f2d9,384,352,6400,1,1,1,0,0,0,384,352,6400,2020-02-26T19:03:26.000+01:00,2020-02-26 11:02:30,2020-02-26 19:03:38,ONLINE,2020-02-26 11:38:44
102600431,f4a61767-a1a3-4b81-9994-28fdaf379498,66,18,1398,1,2,1,0,1,0,66,12,1398,2020-02-26T19:06:00.000+01:00,2020-02-26 00:00:03,2020-02-26 19:06:23,ONLINE,2020-02-26 11:20:51
102601570,942dea73-a6c3-4c2c-8ccd-b136be676105,33,36,384,1,1,1,0,0,0,33,36,384,2020-02-26T19:13:18.000+01:00,2020-02-26 09:43:54,2020-02-26 19:13:25,ONLINE,2020-02-26 12:42:28
102602883,a8d153dc-2294-4446-b190-78dd8c306e74,24,28,420,2,1,2,1,0,1,22,28,416,2020-02-26T19:12:53.000+01:00,2020-02-26 00:21:52,2020-02-26 19:13:00,ONLINE,2020-02-26 11:30:12
102603080,75f4361b-fdf3-40f9-a9f0-358e5a04951f,264,242,5126,1,1,1,0,0,0,264,242,5126,2020-02-26T19:13:38.000+01:00,2020-02-26 11:11:36,2020-02-26 19:13:51,ONLINE,2020-02-26 11:49:11
102603680,e7d50744-08f1-4718-bab2-c2a49221a8c9,48,48,572,1,1,2,0,0,1,48,48,532,2020-02-26T19:15:04.000+01:00,2020-02-26 11:00:13,2020-02-26 19:15:13,ONLINE,2020-02-26 10:48:40
102603773,37038c92-5c1d-4fa8-8416-1c0402eaf002,48,48,306,1,1,1,0,0,0,48,48,306,2020-02-26T19:15:21.000+01:00,2020-02-26 11:28:29,2020-02-26 19:16:16,ONLINE,2020-02-26 19:02:28
102606016,4dc25416-ba7b-4291-9c5a-f8aa7ebae2c2,48,48,916,1,1,1,0,0,0,48,48,916,2020-02-26T19:25:08.000+01:00,2020-02-26 10:23:09,2020-02-26 19:25:14,ONLINE,2020-02-26 10:09:11
102607041,e11ac19f-86ec-494f-b34b-cdc6e7d90d0f,40,110,1080,1,1,2,0,0,1,40,110,1070,2020-02-26T19:24:23.000+01:00,2020-02-26 11:45:21,2020-02-26 19:24:37,ONLINE,2020-02-26 14:48:04
102607497,ea6991c2-0bb6-42f9-9ebf-81309e17f2d9,352,352,6464,1,1,1,0,0,0,352,352,6464,2020-02-26T19:26:41.000+01:00,2020-02-26 11:02:30,2020-02-26 19:26:55,ONLINE,2020-02-26 11:38:44
